Species,Habitat,Water_Type,MatchSpecies,MatchGenus,fineness,CBL_med,CBL_max,CBL_mn,d_med,d_max,d_mn,alphaAnt_med,alphaAnt_max,alphaAnt_mn,alphaPos_med,alphaPos_max,alphaPos_mn,DAnt_med,DAnt_max,DAnt_mn,DPos_med,DPos_max,DPos_mn,dBW_med,dBW_max,dBW_mn,DAntBW_med,DAntBW_max,DAntBW_mn,DPosBW_med,DPosBW_max,DPosBW_mn,d_normCBL_med,d_normCBL_max,d_normCBL_mn,d_normD_med,d_normD_max,d_normD_mn,Iratio_med,Iratio_max,Iratio_mn,d_80,CBL_80,alphaPos_80,alphaAnt_80,DPos_80,DAnt_80,dBW_80,DAntBW_80,DPosBW_80,d_normCBL_80,d_normD_80,Iratio_80,d_slope,CBL_slope,alphaPos_slope,alphaAnt_slope,DPos_slope,DAnt_slope,dBW_slope,DAntBW_slope,DPosBW_slope,d_normCBL_slope,d_normD_slope,Iratio_slope,d_quad,CBL_quad,alphaPos_quad,alphaAnt_quad,DPos_quad,DAnt_quad,dBW_quad,DAntBW_quad,DPosBW_quad,d_normCBL_quad,d_normD_quad,Iratio_quad,d_order,CBL_order,alphaPos_order,alphaAnt_order,DPos_order,DAnt_order,dBW_order,DAntBW_order,DPosBW_order,d_normCBL_order,d_normD_order,Iratio_order
Fundulus_heteroclitus,demersal,marine,heteroclitus,Fundulus,5.33035636,0.02021086490350248,0.02330914939242318,0.02064468668096259,9e-4,0.0018,9e-4,70.4417,72.8315,70.80196666666667,71.46955,74.3999,69.49921666666667,0.01449999999999999,0.0151,0.01458333333333333,0.0145,0.0152,0.01455,0.00482441699999999,0.009552037,0.004801221,0.07729654250000001,0.080603292000000007,0.077691037,0.0773082665,0.081065974,0.07757350516666667,0.0429412266121611,0.07722289516858577,0.04236437180240399,0.06228448275862069,0.12080536912751676,0.06133497351578194,0.9999849495097516,1,0.9999489318565696,5.928571428571437e-4,0.020333503522924526,70.40423571428572,69.12997857142858,0.014071428571428578,0.014592857142857144,0.003161231642857136,0.07770054750000001,0.07506185292857145,0.028105148705268895,0.040574037178641525,0.9999790196120409,0.015821428571428556,0.04815991013989559,-180.06282142857094,-149.46603571428534,-0.022785714285714218,-0.003250000000000015,0.0846536639285713,-0.016713094642856814,-0.12213226964285723,0.7181558080176369,1.0802802557563072,-9.490301005117283e-4,-0.013928571428571417,-0.03968310698117683,146.8646428571425,107.17630952380927,0.015238095238095193,0.0022619047619047736,-0.07452013928571419,0.011210482142856922,0.0820268083333334,-0.632659714941805,-0.9502285350613277,8.858263604675723e-4,2,2,2,2,2,2,2,2,2,2,2,2
Gadopsis_marmoratus,demersal,freshwater,marmoratus,Gadopsis,8.079605375,0.01722368421052634,0.01867894736842105,0.01735553728070176,0.00124999999999999,0.0014,0.00105,72.0073,83.5253,74.97318333333334,74.25200000000001,79.4067,74.09178333333334,0.0133,0.0164,0.01371666666666666,0.01295,0.0145,0.01291666666666666,0.010094157,0.011255869,0.008496455,0.107520535,0.132644071,0.11091377766666666,0.1044890395,0.117104861,0.10425217233333334,0.07054645493265795,0.08040808615152094,0.06021254323847372,0.08547266686801569,0.1111111111111111,0.078132014620148793,0.9999441262909174,0.9999990002811908,0.9999358555269584,8.071428571428574e-4,0.016984562969924823,71.14845714285715,69.9342142857143,0.011800000000000001,0.0123,0.006663062857142861,0.09944993207142858,0.09518587121428572,0.04712360784944791,0.06813922434655856,0.9999553367786147,-0.006392857142857135,0.02268691259398534,-56.30099999999953,-149.76321428571384,-0.006857142857142774,-0.008999999999999866,-0.05184951714285704,-0.07607861964285637,-0.05756071392857085,-0.4885087168046233,-0.33079428967859353,0.0015467664145230463,0.0036904761904761863,-0.019729401629072957,28.511190476190144,91.50523809523779,-4.761904761905357e-4,-2.38095238095335e-4,0.030756497619047557,6.908392857137277e-4,-0.0024352345238099283,0.3109585090139833,0.2031330526801941,-0.0010758134049217115,2,2,2,2,2,2,2,2,2,2,2,2
Halieutichthys_aculeatus,benthic,marine,aculeatus,Halieutichthys,1.216508605,0.04410332103321032,0.06774415744157444,0.04540293152931527,3e-4,8e-4,3.666666666666666e-4,49.043099999999995,73.8169,50.99315,52.366,83.0822,54.33866666666667,0.02055,0.0214,0.0202,0.01975,0.0242,0.01953333333333333,0.00037782100000000003,9.98e-4,4.557736666666666e-4,0.0249493035,0.026039131,0.02455181266666666,0.024006798,0.029477448,0.02376834416666666,0.00590456823298714,0.02155164796324117,0.00764890358415558,0.01662049861495844,0.04040404040404041,0.01863853252530951,0.9999993895273932,1,0.9999989979576842,3.6142857142856897e-4,0.03209244421015634,66.75693785714284,60.62228285714285,0.01733500000000001,0.01967857142857142,4.5222575714285503e-4,0.02392685789285714,0.02109241030714287,0.009358343624988698,0.019045449665776315,0.9999990618213516,0.010278571428571392,-0.06842839571253127,132.1683535714304,148.96574285714448,-0.04447499999999998,0.02746428571428542,0.012820326357142812,0.034160183392856966,-0.05381092753571434,0.19858913596122613,0.5252106926255222,-3.097947626658324e-5,-0.008214285714285691,-0.01617466174661548,-39.32910714285857,-67.51714285714412,0.02374999999999999,-0.02464285714285695,-0.010229717857142826,-0.030525569642857034,0.028649762500000044,-0.14909166559301298,-0.41614877922138854,2.5013018266570425e-5,2,2,2,2,2,2,2,2,2,2,2,2
Hemitaurichthys_polylepis,pelagic,marine,polylepis,Hemitaurichthys,8.151151254,0.03278908709338925,0.03488824763903463,0.03289244491080794,5e-4,8e-4,5.5e-4,73.53585000000001,75.8472,72.93856666666667,70.52019999999999,72.0396,68.86933333333333,0.02365,0.0247,0.02341666666666667,0.0242,0.0249,0.02356666666666666,0.004201753,0.006225759,0.00431874166666666,0.192580828,0.201223625,0.1907310733333333,0.197199348,0.203186564,0.192167563,0.01507802786279651,0.02591214206814516,0.01683540207384588,0.02176889111698127,0.03628117913832199,0.02355092731734367,0.9999997436721558,0.9999999306618468,0.999999486462783,6.714285714285715e-4,0.032716234447609,70.78407857142858,73.03574285714286,0.023621428571428564,0.024128571428571423,0.005248228785714284,0.19663774792857147,0.1925601944285714,0.020984965388303536,0.02881734589684965,0.9999991292573457,0.0018571428571428597,0.07973804527057374,-14.572464285714121,-44.06128571428536,0.06024999999999999,0.04835714285714282,0.01721644107142857,0.3916328153571425,0.4880454114285704,0.04740288754268054,0.054815932286667285,7.811478442789407e-6,-7.142857142857163e-4,-0.06204342177584546,17.56749999999987,30.86142857142834,-0.04773809523809523,-0.03499999999999997,-0.007903491666666672,-0.28281048690476157,-0.38675812380952296,-0.01219148647899005,-0.009718123706814673,-8.30359827338851e-6,2,2,2,2,2,2,2,2,2,2,2,2
Hirundichthys_rondeletii,pelagic,marine,marginatus,Hirundichthys,6.854431933,0.01989856801909309,0.02424264120922828,0.02046486343145053,1.5e-4,3e-4,1.3333333333333334e-4,72.4651,82.1795,72.43953333333333,68.97125,84.2623,70.96418333333334,0.01445,0.0169,0.01505,0.01415,0.0162,0.01455,0.001063566,0.001854023,8.543811666666667e-4,0.0992174935,0.115658314,0.10328907316666666,0.0969817595,0.110750607,0.09973552916666668,0.00703018543102393,0.01657254608978443,0.00678615842754627,0.01054006968641115,0.02112676056338027,0.00948546371485729,0.999999979832348,1,0.9999999522792692,1.571428571428569e-4,0.018893453801568358,76.20121428571429,76.55912142857146,0.014792857142857148,0.015042857142857143,9.971871428571403e-4,0.10319039957142861,0.10133248164285716,0.008257980128075451,0.011093606113005153,0.9999999312821335,0.0024999999999999922,-0.006232242300261199,-42.80071428571363,-125.09067857142806,-0.012321428571428454,-0.043428571428571226,0.016751147857142802,-0.2912880371428557,-0.08475533678571377,0.12283819189091343,0.17838878938727606,-5.160976510467833e-7,-0.0019047619047618987,-0.0023743228397167786,63.59666666666618,118.93821428571391,0.011785714285714196,0.034999999999999844,-0.01285570476190472,0.23454428809523706,0.08062662976190438,-0.09219318947382635,-0.136310621809699,3.14188114427699e-7,2,2,2,2,2,2,2,2,2,2,2,2
Hypomesus_pretiosus,demersal,marine,pretiosus,Hypomesus,10.0217945,0.01252748930971288,0.01393097128894315,0.01243219303604152,0.00505,0.0056,0.00473333333333333,91.30665,107.3322,93.7254,86.2671,91.1346,86.14618333333334,0.013,0.0136,0.01281666666666666,0.0123,0.013,0.01216666666666666,0.050288094,0.056059113,0.0473553215,0.1302504385,0.136165176,0.12854036416666667,0.1233645655,0.130012727,0.12191497516666666,0.3879650108703382,0.44396291683962785,0.3791165820854696,0.4108126721763085,0.42911877394636017,0.3778019228280883,0.9714829799896804,0.9957621882225464,0.9765444143244836,0.0048738095238095224,0.013048593536376031,86.06565178571428,89.61115833333334,0.01220535714285714,0.012992857142857141,0.04877946663095237,0.1304992119702381,0.1223923334523809,0.37210941153193333,0.3867076649053152,0.9756730118108783,0.011488095238095243,0.017818817814236294,-27.373839285713995,-41.66934523809549,0.012875000000000034,0.014607142857142898,0.11728089630952393,0.14376310791666694,0.12970923452380964,0.3862029786818501,0.5500480908220723,-0.1258146623380831,-0.007976190476190484,-0.011205893475288803,23.42648809523788,12.395595238095437,-0.010178571428571457,-0.010119047619047652,-0.08158383928571442,-0.09847331011904786,-0.10203731904761916,-0.29118156966468933,-0.3557319291838906,0.09276372076365416,2,2,2,2,2,2,2,2,2,2,2,2
Hypsypops_rubicundus,demersal,marine,rubicundus,Hypsypops,4.559230291,0.03132184325108855,0.03560449927431063,0.03091932752781809,7e-4,0.0021,9.5e-4,68.1588,81.9042,68.9426,58.051950000000005,75.8191,60.75756666666667,0.0199,0.0203,0.01893333333333333,0.01905,0.0251,0.01986666666666666,0.003125488,0.009759788,0.004318395,0.0907265195,0.092659532,0.08631346333333334,0.0868343915,0.114222739,0.0905332465,0.02260062631894174,0.06840326202576526,0.03079272973114852,0.03878205128205128,0.11023622047244096,0.04965603887376941,0.9999976626807447,0.999999760422372,0.9999727292885086,0.0012492857142857128,0.03121528094546961,59.06278714285722,64.27689500000007,0.017960000000000018,0.01913928571428573,0.005774172249999992,0.08722408978571432,0.08192520245714299,0.04043150506251604,0.06622486684580331,0.9999509908690362,0.010739285714285734,0.13252685050798368,-514.7704785714288,-273.62086071428683,-0.09252857142857145,-0.040553571428571564,0.050508479464285785,-0.18330528750000064,-0.4194852902857151,0.25490361000833633,0.656639440764119,-5.739051816667369e-4,-0.006964285714285733,-0.10398092473564258,400.99535714285753,193.1544642857152,0.06357142857142861,0.03339285714285725,-0.03249820178571436,0.15083054642857194,0.28839690000000073,-0.15184123630026322,-0.435011087482746,3.416673864279106e-4,2,2,2,2,2,2,2,2,2,2,2,2
Labroides_dimidiatus,demersal,marine,dimidiatus,Labroides,9.329456258,0.0317715490318551,0.03329793878825737,0.03193301061836353,0.0012,0.0023,0.00141666666666666,51.58875,54.6429,50.527566666666665,52.0855,58.6546,52.73161666666667,0.01525,0.0168,0.01553333333333333,0.01555,0.0172,0.01543333333333333,0.0113650825,0.021207942,0.013096179,0.142362987,0.157184334,0.14490534033333333,0.144900938,0.160487514,0.14389763483333334,0.03699403813314055,0.07469622897945104,0.04448298872675549,0.07749183006535948,0.1503267973856209,0.09266371285831272,0.9999580232596073,0.9999902351284768,0.9998394564847064,0.0012857142857142893,0.0328092709913447,50.81652857142857,47.38587142857143,0.01487142857142857,0.015264285714285715,0.011846206214285726,0.14232789485714284,0.1386640875714285,0.038245954815692484,0.08669568574614162,0.9999289061358652,-0.022214285714285652,0.038421076113143854,-2.199142857142929,-42.55399999999961,0.01442857142857148,0.013607142857142884,-0.20770277178571375,0.12897742857142902,0.13520075785714283,-0.8318768813912788,-1.5163377658282378,0.011109224198740166,0.0171428571428571,-0.02521638261800682,-10.2569047619047,16.450714285714003,-0.01452380952380956,-0.012261904761904781,0.16010006071428531,-0.1164361404761908,-0.13602146904761903,0.631160494981703,1.186030132005872,-0.008338432344805361,2,2,2,2,2,2,2,2,2,2,2,2
Lagodon_rhomboides,demersal,marine,rhomboides,Lagodon,6.392516284,0.03081131687242798,0.03631687242798354,0.0314485596707819,0.0021,0.0025,0.00186666666666666,55.5163,68.7138,54.62563333333333,51.3086,60.642,48.78035,0.01565,0.0162,0.01448333333333333,0.01595,0.0168,0.01535,0.013499856,0.015902706,0.01188470816666666,0.0999145465,0.103713389,0.09255750666666666,0.101730321,0.107426023,0.097989559,0.06473879816963865,0.07956185912223002,0.06045054970889993,0.1330369945511901,0.18834080717488788,0.1271128415632298,0.9996832214378312,0.9999894887430896,0.999564891022785,0.0022342857142857134,0.03117205467372131,50.566900714285794,54.55214642857152,0.015449285714285728,0.014732142857142867,0.014199002499999992,0.09416332261428575,0.0986626404214286,0.07279925259595878,0.14973526260793785,0.9994285148061003,0.008728571428571547,0.1335246766607876,-310.009846428571,-343.5554464285728,-0.03633214285714297,-0.06044642857142871,0.061255666785715,-0.3815560386428581,-0.2273347186785722,0.015160670843758819,1.0824536546511991,-0.013513740473625552,-0.005000000000000093,-0.10781525573192237,256.39660714285696,273.23803571428687,0.029464285714285814,0.049464285714285836,-0.03649941071428628,0.31242064642857226,0.18463693392857206,0.05349346333006198,-0.7420121795733017,0.01003903462491426,2,2,2,2,2,2,2,2,2,2,2,2
Lepidogalaxias_salamandroides,demersal,freshwater,salamandroides,Lepidogalaxias,11.37322612,0.01701918976545841,0.02055650319829426,0.01742210376687987,0.00675,0.0078,0.00655,82.6818,94.1254,82.78201666666666,81.29745,86.065,81.42245,0.01589999999999999,0.0168,0.01495,0.0162,0.0173,0.0156,0.076693448,0.089198669,0.074575224,0.181360584,0.191415648,0.1702876236666667,0.1840139325,0.196941589,0.17745772066666668,0.371909319120693,0.44476595744680847,0.37511378067787793,0.42526810889345834,0.4642857142857143,0.42653805231734615,0.9672877265468012,0.97963212924859,0.9659342379903784,0.005758333333333333,0.015734942633769906,83.56601785714285,79.91337380952379,0.014316071428571426,0.013433928571428567,0.06553473709523809,0.15292869287499997,0.16282579013095233,0.364567011057449,0.41361000172412526,0.9698959996703959,0.009297619047619048,0.0068107422073305,27.26739285714304,69.58641666666716,0.016303571428571455,0.018160714285714277,0.10259578738095254,0.20982177125000034,0.189153906666667,0.3855190789019774,0.11146538751446732,-0.0424623582955824,-0.011547619047619048,-0.014330388871966512,-9.159404761904902,-69.92773809523851,-0.01946428571428574,-0.02208333333333333,-0.1289977166666668,-0.25437379583333364,-0.22446049047619077,-0.3613779786665929,-0.16395715006120423,0.05758835354347549,2,2,2,2,2,2,2,2,2,2,2,2
Lepomis_macrochirus,demersal,freshwater,macrochirus,Lepomis,6.108500641,0.02627520396270399,0.02834090909090911,0.02631390831390833,0.00155,0.0023,0.00156666666666666,65.8125,82.8093,68.22728333333333,58.9799,73.477,59.52693333333333,0.01675,0.0178,0.01664999999999999,0.01555,0.0186,0.01586666666666666,0.0094460095,0.014226289,0.009574902,0.102509324,0.108611543,0.10176560183333332,0.0947981485,0.113648014,0.09691502083333334,0.05809947558512549,0.08378372641008773,0.05911063790728838,0.09485864745011088,0.15181518151815182,0.09815488569187558,0.9998950409383548,0.9999892013011944,0.9998319509548926,0.0015607142857142825,0.026542836330336328,60.39744428571436,62.374586428571504,0.01525785714285717,0.01620357142857144,0.009547746642857118,0.09909093311428577,0.09321095119285722,0.05835887362561359,0.10039609492468571,0.9998028277011153,0.01498214285714287,0.06434446803196758,-385.29990714285736,-285.1644892857166,-0.09127500000000031,-0.042660714285714475,0.0993322932142858,-0.2583378047142878,-0.5563407063928585,0.4229626944773416,1.3108595595003372,-0.006970429722030264,-0.01196428571428573,-0.050032259407259146,311.4982142857146,196.0458928571447,0.06946428571428596,0.031607142857143014,-0.07925840357142867,0.19155399285714442,0.4234355910714297,-0.3408646112563326,-1.032147210755258,0.005397032944389715,2,2,2,2,2,2,2,2,2,2,2,2
Lumpenus_sagitta,benthic,marine,fabricii,Lumpenus,14.93063823,0.01245141760189012,0.01258535144713523,0.01216309805079739,0.0022,0.0024,0.00203333333333333,71.81784999999999,77.1991,71.31595,76.5178,77.6269,75.85941666666668,0.0093,0.0099,0.00911666666666666,0.00935,0.0097,0.00906666666666666,0.0326488735,0.035146335,0.03011341766666667,0.13944698449999998,0.148450525,0.13649370933333332,0.1400494565,0.144812641,0.13566787433333333,0.1766965102447431,0.19833191142576911,0.1661641865502309,0.23428118273479095,0.26436781609195403,0.22090905401427977,0.9969689288359228,0.999813358963738,0.9970613473827872,0.0018130952380952376,0.011857439948808801,75.68310119047618,68.35608749999999,0.008613095238095236,0.008604166666666663,0.027010755261904742,0.12859368682142852,0.1290057572023809,0.15141672392511218,0.20565697794368604,0.997229282280541,0.010880952380952373,0.011974745450454103,57.259511904762,6.074910714285549,0.014023809523809513,0.013363095238095255,0.15868375333333326,0.20390045392857173,0.21138221023809525,0.7664636427729353,0.9387746232132885,-0.027793433858745845,-0.009761904761904758,-0.011018233341771303,-46.76202380952389,-20.508869047618923,-0.013571428571428564,-0.01315476190476192,-0.1418690976190476,-0.20122246547619074,-0.20345798809523813,-0.6848972714886373,-0.8244968426934803,0.02298476317226057,2,2,2,2,2,2,2,2,2,2,2,2
Malacocottus_zonurus,benthic,marine,zonurus,Malacocottus,3.904458285,0.02220873786407767,0.02480436893203882,0.02241998381877024,0.00319999999999999,0.0035,0.00315,73.6054,92.1056,76.11788333333334,76.1802,82.2953,75.72433333333333,0.0175,0.0208,0.01796666666666666,0.01755,0.0196,0.01728333333333333,0.012518634,0.013752321,0.01233494216666666,0.0684050635,0.08105618,0.07015501016666667,0.068476381,0.076492137,0.06748352616666667,0.1412073855554899,0.1662822878228784,0.14149491305435918,0.17274477447744774,0.2127659574468085,0.17970176493296652,0.9991094803250148,0.9995548757366416,0.9988533007390388,0.003167857142857146,0.02238153606102638,73.26411071428572,71.62037071428578,0.015969285714285717,0.016906428571428576,0.01241358855714287,0.06601933545000004,0.06237368412857143,0.14174709184274828,0.19314156703244115,0.9985093940639553,-0.008624999999999983,0.011760488904299054,22.468946428571535,-204.13951071428534,-0.0036035714285714967,-0.04047499999999997,-0.03448995592857135,-0.15447339110714325,-0.016332285928571905,-0.47184959590430453,-0.29398012023755965,0.007030537164250496,0.006964285714285704,-0.009570908460471064,-30.958750000000137,138.7083928571426,-0.004107142857142817,0.026607142857142847,0.027887467857142807,0.10107256964285746,-0.014123889285713972,0.3771484150833696,0.30550523965544363,-0.0074255960162183925,2,2,2,2,2,2,2,2,2,2,2,2
Malacosteus_niger,pelagic,marine,niger,Malacosteus,9.603080431,0.02017156268927923,0.02077528770442146,0.01985397738744194,0.0029,0.0039,0.00291666666666666,82.09145,89.6855,76.09886666666667,79.7671,87.1677,74.9767,0.01785,0.0192,0.01608333333333333,0.01725,0.0192,0.01571666666666666,0.027980256,0.037652559,0.02810100666666666,0.17116765150000002,0.184340253,0.15426547766666668,0.1659010215,0.184010343,0.15106660833333332,0.14162195599422983,0.19442590775269836,0.14594124771535558,0.19878542510121455,0.2483660130718954,0.19057622565319915,0.9984285633199304,0.9997507061883868,0.9983736491587334,0.0025255952380952365,0.019248105405093585,65.79615297619043,66.66553392857138,0.012731547619047604,0.013702380952380942,0.024467388636904758,0.13130148994642848,0.12244642110119046,0.13002463551601165,0.20437523822810816,0.9978326214173457,0.003684523809523805,0.005415855469989518,164.5158511904761,228.69673214285706,0.04602976190476185,0.059523809523809486,0.0381846242261905,0.5738664766071423,0.44135562529761857,0.16262150524467167,-0.47378396091449226,0.013556239698105314,-0.004940476190476187,-0.00799028727178347,-180.25446428571425,-233.3123214285714,-0.052678571428571394,-0.0607142857142857,-0.04898509226190479,-0.5853002660714283,-0.5050302696428568,-0.2074956440058966,0.4611210357932573,-0.01397669860440718,2,2,2,2,2,2,2,2,2,2,2,2
Menidia_beryllina,demersal,freshwater,beryllina,Menidia,7.30785039,0.02107199100112486,0.02281271091113606,0.02068878890138732,4.5e-4,9e-4,4.6666666666666666e-4,63.3786,66.5235,63.69801666666667,63.0846,67.3208,61.7573,0.01295,0.0144,0.01295,0.01215,0.0141,0.01228333333333333,0.0030111965,0.006614462,0.0032940135,0.094677625,0.105582825,0.094757249,0.0886363245,0.102905467,0.08970493716666667,0.02117089054615827,0.03945169004708965,0.02146229043569419,0.0338235294117647,0.06896551724137931,0.03613582993449512,0.9999979525733048,1,0.9999926496265904,2.642857142857145e-4,0.01952506829503455,65.34515,63.394464285714285,0.01207142857142857,0.012585714285714287,0.0018274292857142823,0.09202087271428572,0.08806327699999997,0.012575534849170997,0.0204346254630884,0.9999981383288843,0.007464285714285709,0.025687771171460625,2.2608214285716794,26.8456785714289,0.0252857142857142,0.012999999999999994,0.05081887714285711,0.10052072142857157,0.1848800257142856,0.35077397889936607,0.5767441570621569,-7.501804027002442e-5,-0.006785714285714281,-0.026296266538111217,14.430357142856984,-21.696785714285962,-0.0216666666666666,-0.011904761904761899,-0.046499109523809506,-0.09168160476190486,-0.15894137380952372,-0.3165646244815954,-0.524532393602602,8.100940418259048e-5,2,2,2,2,2,2,2,2,2,2,2,2
Microgadus_proximus,demersal,marine,proximus,Microgadus,8.025396534,0.01687052932761087,0.01770135908440627,0.01692274678111588,0.00185,0.0023,0.00181666666666666,79.80015,88.1967,80.69543333333334,80.80879999999999,94.3238,81.011,0.0149,0.0164,0.0148,0.0147,0.0164,0.01426666666666666,0.0146121715,0.018800033,0.014544094,0.119902659,0.131276067,0.11887900166666666,0.117935926,0.132003112,0.114575557,0.10753092158313984,0.14212969102241088,0.10774479849809464,0.1205292668422394,0.1503267973856209,0.12434983087569064,0.9997889507889626,0.9998429833010284,0.9997438747880067,0.0016571428571428562,0.01723753321070918,73.49306428571427,79.05792142857143,0.013064285714285709,0.014364285714285713,0.013193495999999997,0.1153646742142857,0.10492694400000001,0.09638103247625358,0.12000001722533789,0.999788938217468,0.008714285714285707,0.014693695074595914,-15.698321428571148,60.8599642857144,0.00796428571428577,0.028035714285714254,0.06975549285714286,0.22080706892857152,0.057652494285714305,0.44764783317331847,0.43778408507786937,-0.0026729307621717793,-0.007619047619047616,-0.00984825260576295,-26.32583333333353,-60.42392857142864,-0.01250000000000004,-0.025119047619047596,-0.06136812142857143,-0.19817854166666674,-0.09527913809523811,-0.40750025575660725,-0.3598350592709938,0.0022945996660527343,2,2,2,2,2,2,2,2,2,2,2,2
Mugil_cephalus,pelagic,marine,cephalus,Mugil,5.88651497,0.03278745883644347,0.03516739846322725,0.03224798755945848,6.000000000000001e-4,8e-4,6.166666666666666e-4,58.1031,62.3396,58.13191666666667,54.2209,61.2156,54.893883333333335,0.018,0.0182,0.0174,0.01745,0.018,0.01725,0.00344954399999999,0.004892389,0.00358468033333333,0.1058095385,0.106906248,0.10235039066666668,0.1028881485,0.105680166,0.1014900905,0.01903807957838751,0.02461954226838948,0.01920884776156969,0.03507493122987877,0.0443213296398892,0.03552458848668222,0.999998372686962,0.9999993979643548,0.9999980913317534,6.428571428571426e-4,0.03116683001411324,58.169664285714305,61.09005,0.017514285714285708,0.018164285714285716,0.003842715999999999,0.10682413278571429,0.10301742357142858,0.020648189841556995,0.0360570471726938,0.9999979926956393,0.0031428571428571386,0.0471705935392818,5.545607142857096,31.386964285714566,0.03592857142857144,0.022607142857142888,0.017512812142857104,0.13460653178571422,0.2119638735714286,0.07439688120809367,0.13295322594438438,-2.5224631091997126e-5,-0.0023809523809523777,-0.0432364356280382,12.463690476190513,-9.355119047619253,-0.02714285714285715,-0.01416666666666669,-0.012719735714285686,-0.08475541309523806,-0.16026206190476194,-0.05217846680078187,-0.10368242339261101,1.980424123457622e-5,2,2,2,2,2,2,2,2,2,2,2,2
Myoxocephalus_polyacanthocephalus,benthic,marine,polyacanthocephalus,Myoxocephalus,2.718203594,0.01914723851417397,0.02306060606060601,0.01922360703812314,0.0026,0.0034,0.00246666666666666,79.8681,111.8336,84.64628333333334,78.887200000000007,90.5408,78.26158333333333,0.0172,0.0209,0.01766666666666666,0.01645,0.0179,0.01618333333333333,0.0071023575,0.009270662,0.00670255883333333,0.046723877,0.056775106,0.04804190233333333,0.044718726,0.04877354,0.0440396935,0.1334062012049977,0.1714856220187108,0.12858004678512855,0.15424594785059903,0.20481927710843373,0.14563812854242045,0.9994328850770016,0.9999611536130018,0.9993503123112178,0.002407142857142849,0.01976202695154302,76.65623714285722,76.65753785714293,0.015312857142857145,0.01640285714285715,0.0065116777285714085,0.04459693292142861,0.04166466134285714,0.119575171886985,0.14910799562504118,0.9992233554968133,0.028750000000000046,0.09915331308476383,-200.49208571428542,-384.5691464285706,0.005407142857142914,-0.04788571428571445,0.07980125092857152,-0.12894120117857197,0.013161687285714485,0.8001665349252599,1.9035388236641264,-0.024055714925408214,-0.02321428571428576,-0.07611279849183014,151.15999999999983,263.87589285714233,-0.00892857142857148,0.031428571428571556,-0.06457204642857153,0.08440465892857187,-0.023093550000000167,-0.6851142750633585,-1.4976687953999894,0.018485311987998538,2,2,2,2,2,2,2,2,2,2,2,2
Myripristis_jacobus,demersal,marine,murdjan,Myripristis,4.308043124,0.02940996649916245,0.03333668341708545,0.02947529313232829,0.0018,0.0035,0.0018,64.2381,86.9638,67.74171666666666,61.60095,73.0421,62.08408333333333,0.01875,0.0234,0.01933333333333333,0.01885,0.0221,0.01883333333333333,0.0078157805,0.015134502,0.00778621183333333,0.08078366649999999,0.100758822,0.08328587783333333,0.081359966,0.095412051,0.0812108245,0.05844732851101117,0.11671228285762168,0.05949495420555104,0.10073794944261263,0.19390581717451524,0.098503428485171185,0.9998966953757352,1,0.9996877981619166,0.0023471428571428463,0.030330922469490262,61.82951071428579,62.34506785714291,0.01799071428571431,0.01809428571428573,0.010192725114285678,0.07799914492857149,0.07753440898571437,0.07868227185653404,0.12779717102812616,0.9995668977874127,0.037278571428571446,0.10156649318018653,-385.8206964285723,-301.2072678571432,-0.09328214285714304,-0.07372857142857156,0.1615483202857144,-0.31839476607142864,-0.40185898664285863,1.1697855529746157,2.1933185072852233,-0.01400921300960388,-0.026785714285714312,-0.07635050251256287,305.93910714285795,211.24482142857175,0.06982142857142874,0.05214285714285726,-0.11588885714285727,0.22551760357142872,0.3005438892857155,-0.8298080458152705,-1.5913488507070528,0.010515831381965646,2,2,2,2,2,2,2,2,2,2,2,2
Nannaethiops_unitaeniatus,demersal,freshwater,ansorgii,Neolebias,7.018491024,0.02610205419580422,0.02826923076923079,0.02661582167832169,0.00115,0.0015,9.666666666666668e-4,67.64519999999999,76.5354,68.99828333333333,64.14435,78.5526,65.62336666666667,0.0175,0.0207,0.01781666666666666,0.01745,0.0204,0.01756666666666666,0.007955212,0.010319145,0.00674278966666666,0.1225153045,0.145359295,0.1249801045,0.1225877705,0.143305911,0.123441141,0.04088569177280645,0.05707633460834847,0.0360908314813048,0.06937380366420562,0.0857142857142857,0.05658931035740313,0.9999768366235812,1,0.9999785281049688,7.285714285714265e-4,0.026681662087912096,67.87360000000001,69.58400714285716,0.01812857142857143,0.018357142857142864,0.00515773092857142,0.12882962542857146,0.12734324642857148,0.026905707015695904,0.04270318871434636,0.999988656743833,0.01607142857142855,0.03672624250749346,-295.0428571428557,-111.84289285714208,-0.04192857142857121,-0.04607142857142839,0.11184885464285696,-0.32545679499999924,-0.2957662042857135,0.5866213801434635,0.9660887662357222,-3.0112246405502696e-4,-0.013809523809523794,-0.02896322427572502,246.5095238095228,93.35202380952322,0.036904761904761746,0.03928571428571415,-0.09579822499999988,0.27767997142857087,0.26004566904761844,-0.5056398642730989,-0.8292486987345266,2.803571587480797e-4,2,2,2,2,2,2,2,2,2,2,2,2
