Species,Habitat,Water_Type,MatchSpecies,MatchGenus,fineness,CBL_med,CBL_max,CBL_mn,d_med,d_max,d_mn,alphaAnt_med,alphaAnt_max,alphaAnt_mn,alphaPos_med,alphaPos_max,alphaPos_mn,DAnt_med,DAnt_max,DAnt_mn,DPos_med,DPos_max,DPos_mn,dBW_med,dBW_max,dBW_mn,DAntBW_med,DAntBW_max,DAntBW_mn,DPosBW_med,DPosBW_max,DPosBW_mn,d_normCBL_med,d_normCBL_max,d_normCBL_mn,d_normD_med,d_normD_max,d_normD_mn,Iratio_med,Iratio_max,Iratio_mn,d_80,CBL_80,alphaPos_80,alphaAnt_80,DPos_80,DAnt_80,dBW_80,DAntBW_80,DPosBW_80,d_normCBL_80,d_normD_80,Iratio_80,d_slope,CBL_slope,alphaPos_slope,alphaAnt_slope,DPos_slope,DAnt_slope,dBW_slope,DAntBW_slope,DPosBW_slope,d_normCBL_slope,d_normD_slope,Iratio_slope,d_quad,CBL_quad,alphaPos_quad,alphaAnt_quad,DPos_quad,DAnt_quad,dBW_quad,DAntBW_quad,DPosBW_quad,d_normCBL_quad,d_normD_quad,Iratio_quad,d_order,CBL_order,alphaPos_order,alphaAnt_order,DPos_order,DAnt_order,dBW_order,DAntBW_order,DPosBW_order,d_normCBL_order,d_normD_order,Iratio_order,FullName,Family,Tip,CBL_vtx,alphaPos_vtx,alphaAnt_vtx,d_vtx,DAnt_vtx,DPos_vtx
Equetus_lanceolatus,demersal,marine,acuminatus,Pareques,6.742789478,0.03748055694932261,0.03908003010536877,0.03631213413614316,7e-4,0.002,7.166666666666667e-4,42.1031,65.004,45.1967,40.239,42.7697,38.53608333333334,0.0149,0.0156,0.01455,0.0136,0.0148,0.01303333333333333,0.004568004,0.013239243,0.004771429,0.1002989315,0.105231294,0.098098637,0.0914124035,0.099874061,0.0878279425,0.01929969781248144,0.05390492933937391,0.020321422927127,0.05133599831685251,0.14285714285714285,0.05380397091353101,0.999991292655655,1,0.9999217329849668,5.357142857142848e-4,0.03960938283993977,37.3106928571429,37.442600000000056,0.01360714285714286,0.01461428571428571,0.00346413907142856,0.0984443382857143,0.0917062365,0.0136285296778158,0.0392077704411333,0.9999369679593384,0.00782142857142856,0.1601802738154966,-415.40374999999955,-457.71078571428455,-0.0518214285714285,-0.02242857142857132,0.05299899607142853,-0.14940406999999953,-0.3525919310714271,0.13469293038837815,0.6786375436427114,-0.00249198293674689,-0.00702380952380951,-0.10804482354908808,314.22535714285686,319.5428571428563,0.0434523809523809,0.01785714285714278,-0.0479877345238095,0.11844320476190442,0.29547825119047516,-0.13875635780900214,-0.6051451259969446,0.00209360904712271,2,2,2,2,2,2,2,2,2,2,2,2,Sciaenidae_Pareques_acuminatus_E01050,Sciaenidae,1536,1.482535382574083,1.3219930873088124,1.4323924803290418,1.1135593220338988,1.2559999999999993,1.192602739726027
Fundulus_heteroclitus,demersal,marine,heteroclitus,Fundulus,5.33035636,0.02021086490350248,0.02330914939242318,0.02064468668096259,9e-4,0.0018,9e-4,70.4417,72.8315,70.80196666666667,71.46955,74.3999,69.49921666666667,0.01449999999999999,0.0151,0.01458333333333333,0.0145,0.0152,0.01455,0.00482441699999999,0.009552037,0.004801221,0.07729654250000001,0.080603292000000007,0.077691037,0.0773082665,0.081065974,0.07757350516666667,0.0429412266121611,0.07722289516858577,0.04236437180240399,0.06228448275862069,0.12080536912751676,0.06133497351578194,0.9999849495097516,1,0.9999489318565696,5.928571428571437e-4,0.02033350352292452,70.40423571428572,69.12997857142858,0.01407142857142857,0.01459285714285714,0.00316123164285713,0.07770054750000001,0.07506185292857145,0.02810514870526889,0.04057403717864152,0.9999790196120408,0.01582142857142855,0.04815991013989559,-180.06282142857094,-149.46603571428534,-0.02278571428571421,-0.00325000000000001,0.0846536639285713,-0.01671309464285681,-0.12213226964285724,0.7181558080176369,1.0802802557563072,-9.490301005117284e-4,-0.01392857142857141,-0.03968310698117683,146.8646428571425,107.17630952380928,0.01523809523809519,0.00226190476190477,-0.07452013928571419,0.01121048214285692,0.0820268083333334,-0.632659714941805,-0.9502285350613277,8.858263604675723e-4,2,2,2,2,2,2,2,2,2,2,2,2,Fundulidae_Fundulus_heteroclitus_G01293,Fundulidae,742,1.213612385812926,1.2260460920040557,1.3945809141812386,1.1358974358974359,1.436842105263157,1.4953124999999998
Gadopsis_marmoratus,demersal,freshwater,marmoratus,Gadopsis,8.079605375,0.01722368421052634,0.01867894736842105,0.01735553728070176,0.00124999999999999,0.0014,0.00105,72.0073,83.5253,74.97318333333334,74.25200000000001,79.4067,74.09178333333334,0.0133,0.0164,0.01371666666666666,0.01295,0.0145,0.01291666666666666,0.010094157,0.011255869,0.008496455,0.107520535,0.132644071,0.11091377766666666,0.1044890395,0.117104861,0.10425217233333334,0.07054645493265795,0.08040808615152094,0.06021254323847372,0.08547266686801569,0.1111111111111111,0.078132014620148793,0.9999441262909174,0.9999990002811908,0.9999358555269584,8.071428571428574e-4,0.01698456296992482,71.14845714285715,69.9342142857143,0.0118,0.0123,0.00666306285714286,0.09944993207142858,0.09518587121428572,0.04712360784944791,0.06813922434655856,0.9999553367786148,-0.00639285714285713,0.02268691259398534,-56.30099999999953,-149.76321428571384,-0.00685714285714277,-0.00899999999999986,-0.05184951714285704,-0.07607861964285637,-0.05756071392857085,-0.4885087168046233,-0.33079428967859353,0.00154676641452304,0.00369047619047618,-0.01972940162907295,28.511190476190144,91.5052380952378,-4.761904761905357e-4,-2.38095238095335e-4,0.03075649761904755,6.908392857137277e-4,-0.00243523452380992,0.3109585090139833,0.2031330526801941,-0.00107581340492171,2,2,2,2,2,2,2,2,2,2,2,2,Percichthyidae_Gadopsis_marmoratus_E01144,Percichthyidae,1075,1.14990373355035,1.9746983222961811,1.6366627463429109,1.7322580645161305,-37.79999999998403,-14.399999999998018
Halieutichthys_aculeatus,benthic,marine,aculeatus,Halieutichthys,1.216508605,0.04410332103321032,0.06774415744157444,0.04540293152931527,3e-4,8e-4,3.666666666666666e-4,49.043099999999995,73.8169,50.99315,52.366,83.0822,54.33866666666667,0.02055,0.0214,0.0202,0.01975,0.0242,0.01953333333333333,0.00037782100000000003,9.98e-4,4.557736666666666e-4,0.0249493035,0.026039131,0.02455181266666666,0.024006798,0.029477448,0.02376834416666666,0.00590456823298714,0.02155164796324117,0.00764890358415558,0.01662049861495844,0.04040404040404041,0.01863853252530951,0.9999993895273932,1,0.9999989979576842,3.6142857142856897e-4,0.03209244421015634,66.75693785714284,60.62228285714285,0.01733500000000001,0.01967857142857142,4.5222575714285503e-4,0.02392685789285714,0.02109241030714287,0.00935834362498869,0.01904544966577631,0.9999990618213516,0.01027857142857139,-0.06842839571253127,132.1683535714304,148.96574285714448,-0.04447499999999998,0.02746428571428542,0.01282032635714281,0.03416018339285696,-0.05381092753571434,0.19858913596122613,0.5252106926255222,-3.097947626658324e-5,-0.00821428571428569,-0.01617466174661548,-39.32910714285857,-67.51714285714412,0.02374999999999999,-0.02464285714285695,-0.01022971785714282,-0.03052556964285703,0.02864976250000004,-0.14909166559301298,-0.41614877922138854,2.5013018266570425e-5,2,2,2,2,2,2,2,2,2,2,2,2,Ogcocephalidae_Halieutichthys_aculeatus_E01122,Ogcocephalidae,1376,-4.230592069528118,3.3605734574991417,2.2063395539756927,1.2513043478260861,1.1144927536231852,1.8726315789473684
Hemitaurichthys_polylepis,pelagic,marine,polylepis,Hemitaurichthys,8.151151254,0.03278908709338925,0.03488824763903463,0.03289244491080794,5e-4,8e-4,5.5e-4,73.53585000000001,75.8472,72.93856666666667,70.52019999999999,72.0396,68.86933333333333,0.02365,0.0247,0.02341666666666667,0.0242,0.0249,0.02356666666666666,0.004201753,0.006225759,0.00431874166666666,0.192580828,0.201223625,0.1907310733333333,0.197199348,0.203186564,0.192167563,0.01507802786279651,0.02591214206814516,0.01683540207384588,0.02176889111698127,0.03628117913832199,0.02355092731734367,0.9999997436721558,0.9999999306618468,0.999999486462783,6.714285714285715e-4,0.032716234447609,70.78407857142858,73.03574285714286,0.02362142857142856,0.02412857142857142,0.00524822878571428,0.19663774792857147,0.1925601944285714,0.02098496538830353,0.02881734589684965,0.9999991292573456,0.00185714285714285,0.07973804527057374,-14.57246428571412,-44.06128571428536,0.06024999999999999,0.04835714285714282,0.01721644107142857,0.3916328153571425,0.4880454114285704,0.04740288754268054,0.05481593228666728,7.811478442789407e-6,-7.142857142857163e-4,-0.06204342177584546,17.56749999999987,30.86142857142834,-0.04773809523809523,-0.03499999999999997,-0.00790349166666667,-0.28281048690476157,-0.38675812380952296,-0.01219148647899005,-0.00971812370681467,-8.30359827338851e-6,2,2,2,2,2,2,2,2,2,2,2,2,Chaetodontidae_Hemitaurichthys_polylepis_E00240,Chaetodontidae,1514,1.2851974147824499,0.829512695927948,1.4277137434615554,2.5999999999999823,1.3816326530612246,1.2620947630922692
Hirundichthys_rondeletii,pelagic,marine,marginatus,Hirundichthys,6.854431933,0.01989856801909309,0.02424264120922828,0.02046486343145053,1.5e-4,3e-4,1.3333333333333334e-4,72.4651,82.1795,72.43953333333333,68.97125,84.2623,70.96418333333334,0.01445,0.0169,0.01505,0.01415,0.0162,0.01455,0.001063566,0.001854023,8.543811666666667e-4,0.0992174935,0.115658314,0.10328907316666666,0.0969817595,0.110750607,0.09973552916666668,0.00703018543102393,0.01657254608978443,0.00678615842754627,0.01054006968641115,0.02112676056338027,0.00948546371485729,0.999999979832348,1,0.9999999522792692,1.571428571428569e-4,0.01889345380156835,76.20121428571429,76.55912142857146,0.01479285714285714,0.01504285714285714,9.971871428571405e-4,0.1031903995714286,0.10133248164285716,0.00825798012807545,0.01109360611300515,0.9999999312821336,0.00249999999999999,-0.00623224230026119,-42.80071428571363,-125.09067857142806,-0.01232142857142845,-0.04342857142857122,0.0167511478571428,-0.2912880371428557,-0.08475533678571377,0.12283819189091344,0.17838878938727606,-5.160976510467833e-7,-0.00190476190476189,-0.00237432283971677,63.59666666666618,118.93821428571393,0.01178571428571419,0.03499999999999984,-0.01285570476190472,0.23454428809523703,0.08062662976190438,-0.09219318947382636,-0.136310621809699,3.14188114427699e-7,2,2,2,2,2,2,2,2,2,2,2,2,Exocoetidae_Hirundichthys_marginatus_E00401,Exocoetidae,718,-2.624850418827048,0.6730024784168032,1.0517282382509514,1.3125000000000049,1.240816326530612,1.0454545454545436
Hypomesus_pretiosus,demersal,marine,pretiosus,Hypomesus,10.0217945,0.01252748930971288,0.01393097128894315,0.01243219303604152,0.00505,0.0056,0.00473333333333333,91.30665,107.3322,93.7254,86.2671,91.1346,86.14618333333334,0.013,0.0136,0.01281666666666666,0.0123,0.013,0.01216666666666666,0.050288094,0.056059113,0.0473553215,0.1302504385,0.136165176,0.12854036416666667,0.1233645655,0.130012727,0.12191497516666666,0.3879650108703382,0.44396291683962785,0.3791165820854696,0.4108126721763085,0.42911877394636017,0.3778019228280883,0.9714829799896804,0.9957621882225464,0.9765444143244836,0.00487380952380952,0.01304859353637603,86.06565178571428,89.61115833333334,0.01220535714285714,0.01299285714285714,0.04877946663095237,0.1304992119702381,0.1223923334523809,0.3721094115319334,0.3867076649053152,0.9756730118108784,0.01148809523809524,0.01781881781423629,-27.373839285713995,-41.66934523809549,0.01287500000000003,0.01460714285714289,0.11728089630952392,0.14376310791666694,0.12970923452380964,0.3862029786818501,0.5500480908220723,-0.1258146623380831,-0.00797619047619048,-0.0112058934752888,23.42648809523788,12.395595238095437,-0.01017857142857145,-0.01011904761904765,-0.08158383928571442,-0.09847331011904786,-0.10203731904761916,-0.29118156966468933,-0.3557319291838906,0.09276372076365416,2,2,2,2,2,2,2,2,2,2,2,2,Osmeridae_Hypomesus_pretiosus_G01333,Osmeridae,475,1.590129145304682,1.168499485472538,3.3616251932809895,1.440298507462686,1.4435294117647046,1.2649122807017548
Hypsypops_rubicundus,demersal,marine,rubicundus,Hypsypops,4.559230291,0.03132184325108855,0.03560449927431063,0.03091932752781809,7e-4,0.0021,9.5e-4,68.1588,81.9042,68.9426,58.051950000000005,75.8191,60.75756666666667,0.0199,0.0203,0.01893333333333333,0.01905,0.0251,0.01986666666666666,0.003125488,0.009759788,0.004318395,0.0907265195,0.092659532,0.08631346333333334,0.0868343915,0.114222739,0.0905332465,0.02260062631894174,0.06840326202576526,0.03079272973114852,0.03878205128205128,0.11023622047244096,0.04965603887376941,0.9999976626807447,0.999999760422372,0.9999727292885086,0.00124928571428571,0.03121528094546961,59.06278714285722,64.27689500000007,0.01796000000000001,0.01913928571428573,0.00577417224999999,0.08722408978571432,0.08192520245714299,0.04043150506251604,0.06622486684580331,0.9999509908690362,0.01073928571428573,0.13252685050798368,-514.7704785714288,-273.62086071428683,-0.09252857142857145,-0.04055357142857156,0.05050847946428578,-0.18330528750000064,-0.4194852902857151,0.25490361000833633,0.656639440764119,-5.739051816667369e-4,-0.00696428571428573,-0.10398092473564258,400.99535714285753,193.1544642857152,0.06357142857142861,0.03339285714285725,-0.03249820178571436,0.15083054642857194,0.28839690000000073,-0.15184123630026322,-0.435011087482746,3.416673864279106e-4,2,2,2,2,2,2,2,2,2,2,2,2,Pomacentridae_Hypsypops_rubicundus_E00459,Pomacentridae,777,1.274530408773679,1.2837317674679163,1.4165909223280766,1.5420512820512808,1.2144385026737967,1.4555056179775274
Labroides_dimidiatus,demersal,marine,dimidiatus,Labroides,9.329456258,0.0317715490318551,0.03329793878825737,0.03193301061836353,0.0012,0.0023,0.00141666666666666,51.58875,54.6429,50.527566666666665,52.0855,58.6546,52.73161666666667,0.01525,0.0168,0.01553333333333333,0.01555,0.0172,0.01543333333333333,0.0113650825,0.021207942,0.013096179,0.142362987,0.157184334,0.14490534033333333,0.144900938,0.160487514,0.14389763483333334,0.03699403813314055,0.07469622897945104,0.04448298872675549,0.07749183006535948,0.1503267973856209,0.09266371285831272,0.9999580232596073,0.9999902351284768,0.9998394564847064,0.00128571428571428,0.0328092709913447,50.81652857142857,47.38587142857143,0.01487142857142857,0.01526428571428571,0.01184620621428572,0.14232789485714284,0.1386640875714285,0.03824595481569248,0.08669568574614162,0.9999289061358652,-0.02221428571428565,0.03842107611314385,-2.199142857142929,-42.55399999999961,0.01442857142857148,0.01360714285714288,-0.20770277178571375,0.12897742857142902,0.13520075785714283,-0.8318768813912788,-1.5163377658282378,0.01110922419874016,0.0171428571428571,-0.02521638261800682,-10.2569047619047,16.450714285714003,-0.01452380952380956,-0.01226190476190478,0.16010006071428531,-0.1164361404761908,-0.13602146904761905,0.631160494981703,1.186030132005872,-0.00833843234480536,2,2,2,2,2,2,2,2,2,2,2,2,Labridae_Labroides_dimidiatus_E00848,Labridae,1657,1.5236553432413285,-0.2144060911349,2.586756979723003,1.2958333333333327,1.109708737864078,0.9934426229508208
Lagodon_rhomboides,demersal,marine,rhomboides,Lagodon,6.392516284,0.03081131687242798,0.03631687242798354,0.0314485596707819,0.0021,0.0025,0.00186666666666666,55.5163,68.7138,54.62563333333333,51.3086,60.642,48.78035,0.01565,0.0162,0.01448333333333333,0.01595,0.0168,0.01535,0.013499856,0.015902706,0.01188470816666666,0.0999145465,0.103713389,0.09255750666666666,0.101730321,0.107426023,0.097989559,0.06473879816963865,0.07956185912223002,0.06045054970889993,0.1330369945511901,0.18834080717488788,0.1271128415632298,0.9996832214378312,0.9999894887430896,0.999564891022785,0.00223428571428571,0.03117205467372131,50.566900714285794,54.55214642857152,0.01544928571428572,0.01473214285714286,0.01419900249999999,0.09416332261428575,0.0986626404214286,0.07279925259595878,0.14973526260793785,0.9994285148061004,0.00872857142857154,0.1335246766607876,-310.009846428571,-343.5554464285728,-0.03633214285714297,-0.06044642857142871,0.061255666785715,-0.3815560386428581,-0.2273347186785722,0.01516067084375881,1.0824536546511991,-0.01351374047362555,-0.00500000000000009,-0.10781525573192235,256.39660714285696,273.23803571428687,0.02946428571428581,0.04946428571428583,-0.03649941071428628,0.31242064642857226,0.18463693392857208,0.05349346333006198,-0.7420121795733017,0.01003903462491426,2,2,2,2,2,2,2,2,2,2,2,2,Sparidae_Lagodon_rhomboides_G01346,Sparidae,1480,1.238458099035544,1.2091027642025007,1.257348544211516,1.7457142857142764,1.2220216606498195,1.233090909090909
Lepidogalaxias_salamandroides,demersal,freshwater,salamandroides,Lepidogalaxias,11.37322612,0.01701918976545841,0.02055650319829426,0.01742210376687987,0.00675,0.0078,0.00655,82.6818,94.1254,82.78201666666666,81.29745,86.065,81.42245,0.01589999999999999,0.0168,0.01495,0.0162,0.0173,0.0156,0.076693448,0.089198669,0.074575224,0.181360584,0.191415648,0.1702876236666667,0.1840139325,0.196941589,0.17745772066666668,0.371909319120693,0.44476595744680847,0.37511378067787793,0.42526810889345834,0.4642857142857143,0.42653805231734615,0.9672877265468012,0.97963212924859,0.9659342379903784,0.00575833333333333,0.0157349426337699,83.56601785714285,79.91337380952379,0.01431607142857142,0.01343392857142856,0.06553473709523809,0.15292869287499997,0.16282579013095233,0.364567011057449,0.41361000172412526,0.969895999670396,0.00929761904761904,0.0068107422073305,27.26739285714304,69.58641666666716,0.01630357142857145,0.01816071428571427,0.10259578738095254,0.20982177125000032,0.189153906666667,0.3855190789019774,0.11146538751446732,-0.0424623582955824,-0.01154761904761904,-0.01433038887196651,-9.159404761904902,-69.92773809523851,-0.01946428571428574,-0.02208333333333333,-0.1289977166666668,-0.25437379583333364,-0.22446049047619077,-0.3613779786665929,-0.16395715006120423,0.05758835354347549,2,2,2,2,2,2,2,2,2,2,2,2,Lepidogalaxiidae_Lepidogalaxias_salamandroides_G01350,Lepidogalaxiidae,449,0.4752656936375157,2.976983064505622,0.995118940811349,0.8051546391752578,0.8223719676549859,0.8376146788990825
Lepomis_macrochirus,demersal,freshwater,macrochirus,Lepomis,6.108500641,0.02627520396270399,0.02834090909090911,0.02631390831390833,0.00155,0.0023,0.00156666666666666,65.8125,82.8093,68.22728333333333,58.9799,73.477,59.52693333333333,0.01675,0.0178,0.01664999999999999,0.01555,0.0186,0.01586666666666666,0.0094460095,0.014226289,0.009574902,0.102509324,0.108611543,0.10176560183333332,0.0947981485,0.113648014,0.09691502083333334,0.05809947558512549,0.08378372641008773,0.05911063790728838,0.09485864745011088,0.15181518151815182,0.09815488569187558,0.9998950409383548,0.9999892013011944,0.9998319509548926,0.00156071428571428,0.02654283633033632,60.39744428571436,62.374586428571504,0.01525785714285717,0.01620357142857144,0.00954774664285711,0.09909093311428575,0.09321095119285722,0.05835887362561359,0.10039609492468572,0.9998028277011152,0.01498214285714287,0.06434446803196758,-385.29990714285736,-285.1644892857166,-0.09127500000000031,-0.04266071428571447,0.0993322932142858,-0.2583378047142878,-0.5563407063928585,0.4229626944773416,1.3108595595003372,-0.00697042972203026,-0.01196428571428573,-0.05003225940725914,311.4982142857146,196.0458928571447,0.06946428571428596,0.03160714285714301,-0.07925840357142867,0.1915539928571444,0.4234355910714297,-0.3408646112563326,-1.032147210755258,0.00539703294438971,2,2,2,2,2,2,2,2,2,2,2,2,Centrarchidae_Lepomis_macrochirus_E01113,Centrarchidae,1088,1.2860596102248363,1.2369249307780938,1.4545802777593058,1.2522388059701486,1.3497175141242932,1.3139845758354753
Lumpenus_sagitta,benthic,marine,fabricii,Lumpenus,14.93063823,0.01245141760189012,0.01258535144713523,0.01216309805079739,0.0022,0.0024,0.00203333333333333,71.81784999999999,77.1991,71.31595,76.5178,77.6269,75.85941666666668,0.0093,0.0099,0.00911666666666666,0.00935,0.0097,0.00906666666666666,0.0326488735,0.035146335,0.03011341766666667,0.13944698449999998,0.148450525,0.13649370933333332,0.1400494565,0.144812641,0.13566787433333333,0.1766965102447431,0.19833191142576911,0.1661641865502309,0.23428118273479095,0.26436781609195403,0.22090905401427977,0.9969689288359228,0.999813358963738,0.9970613473827872,0.00181309523809523,0.0118574399488088,75.68310119047618,68.35608749999999,0.00861309523809523,0.00860416666666666,0.02701075526190474,0.12859368682142852,0.1290057572023809,0.15141672392511218,0.20565697794368604,0.997229282280541,0.01088095238095237,0.0119747454504541,57.259511904762,6.074910714285549,0.01402380952380951,0.01336309523809525,0.15868375333333326,0.20390045392857173,0.21138221023809525,0.7664636427729353,0.9387746232132884,-0.02779343385874584,-0.00976190476190475,-0.0110182333417713,-46.76202380952389,-20.508869047618923,-0.01357142857142856,-0.01315476190476192,-0.1418690976190476,-0.20122246547619071,-0.20345798809523813,-0.6848972714886373,-0.8244968426934803,0.02298476317226057,2,2,2,2,2,2,2,2,2,2,2,2,Stichaeidae_Lumpenus_fabricii_E00361,Stichaeidae,1241,1.086811749126474,1.2244874631174565,0.29620895721652896,1.1146341463414637,1.015837104072398,1.033333333333333
Malacocottus_zonurus,benthic,marine,zonurus,Malacocottus,3.904458285,0.02220873786407767,0.02480436893203882,0.02241998381877024,0.00319999999999999,0.0035,0.00315,73.6054,92.1056,76.11788333333334,76.1802,82.2953,75.72433333333333,0.0175,0.0208,0.01796666666666666,0.01755,0.0196,0.01728333333333333,0.012518634,0.013752321,0.01233494216666666,0.0684050635,0.08105618,0.07015501016666667,0.068476381,0.076492137,0.06748352616666667,0.1412073855554899,0.1662822878228784,0.14149491305435918,0.17274477447744774,0.2127659574468085,0.17970176493296652,0.9991094803250148,0.9995548757366416,0.9988533007390388,0.00316785714285714,0.02238153606102638,73.26411071428572,71.62037071428578,0.01596928571428571,0.01690642857142857,0.01241358855714287,0.06601933545000004,0.06237368412857143,0.14174709184274828,0.19314156703244115,0.9985093940639552,-0.00862499999999998,0.01176048890429905,22.468946428571535,-204.13951071428536,-0.00360357142857149,-0.04047499999999997,-0.03448995592857135,-0.15447339110714323,-0.0163322859285719,-0.4718495959043046,-0.29398012023755965,0.00703053716425049,0.0069642857142857,-0.00957090846047106,-30.958750000000137,138.7083928571426,-0.00410714285714281,0.02660714285714284,0.0278874678571428,0.10107256964285746,-0.01412388928571397,0.3771484150833696,0.30550523965544363,-0.00742559601621839,2,2,2,2,2,2,2,2,2,2,2,2,Psychrolutidae_Malacocottus_zonurus_E00253,Psychrolutidae,1289,1.2287745675210673,0.7257704664617091,1.4717170786091585,1.238461538461538,1.521208053691275,-0.8773913043478511
Malacosteus_niger,pelagic,marine,niger,Malacosteus,9.603080431,0.02017156268927923,0.02077528770442146,0.01985397738744194,0.0029,0.0039,0.00291666666666666,82.09145,89.6855,76.09886666666667,79.7671,87.1677,74.9767,0.01785,0.0192,0.01608333333333333,0.01725,0.0192,0.01571666666666666,0.027980256,0.037652559,0.02810100666666666,0.17116765150000002,0.184340253,0.15426547766666668,0.1659010215,0.184010343,0.15106660833333332,0.14162195599422983,0.19442590775269836,0.14594124771535558,0.19878542510121455,0.2483660130718954,0.19057622565319915,0.9984285633199304,0.9997507061883868,0.9983736491587334,0.00252559523809523,0.01924810540509358,65.79615297619043,66.66553392857138,0.0127315476190476,0.01370238095238094,0.02446738863690475,0.13130148994642848,0.12244642110119046,0.13002463551601165,0.20437523822810816,0.9978326214173456,0.0036845238095238,0.00541585546998951,164.5158511904761,228.69673214285703,0.04602976190476185,0.05952380952380948,0.0381846242261905,0.5738664766071423,0.44135562529761857,0.16262150524467167,-0.47378396091449226,0.01355623969810531,-0.00494047619047618,-0.00799028727178347,-180.25446428571425,-233.3123214285714,-0.05267857142857139,-0.0607142857142857,-0.04898509226190479,-0.5853002660714283,-0.5050302696428568,-0.2074956440058966,0.4611210357932573,-0.01397669860440718,2,2,2,2,2,2,2,2,2,2,2,2,Stomiidae_Malacosteus_niger_E00783,Stomiidae,507,0.6778048505358263,0.9126866945703409,0.9802171215928369,0.7457831325301201,0.9803921568627446,0.873785310734463
Menidia_beryllina,demersal,freshwater,beryllina,Menidia,7.30785039,0.02107199100112486,0.02281271091113606,0.02068878890138732,4.5e-4,9e-4,4.6666666666666666e-4,63.3786,66.5235,63.69801666666667,63.0846,67.3208,61.7573,0.01295,0.0144,0.01295,0.01215,0.0141,0.01228333333333333,0.0030111965,0.006614462,0.0032940135,0.094677625,0.105582825,0.094757249,0.0886363245,0.102905467,0.08970493716666667,0.02117089054615827,0.03945169004708965,0.02146229043569419,0.0338235294117647,0.06896551724137931,0.03613582993449512,0.9999979525733048,1,0.9999926496265904,2.642857142857145e-4,0.01952506829503455,65.34515,63.394464285714285,0.01207142857142857,0.01258571428571428,0.00182742928571428,0.09202087271428572,0.08806327699999997,0.01257553484917099,0.0204346254630884,0.9999981383288844,0.0074642857142857,0.02568777117146062,2.260821428571679,26.8456785714289,0.0252857142857142,0.01299999999999999,0.05081887714285711,0.10052072142857156,0.1848800257142856,0.35077397889936607,0.5767441570621569,-7.501804027002442e-5,-0.00678571428571428,-0.02629626653811121,14.430357142856984,-21.69678571428596,-0.0216666666666666,-0.01190476190476189,-0.0464991095238095,-0.09168160476190486,-0.15894137380952372,-0.3165646244815954,-0.524532393602602,8.100940418259048e-5,2,2,2,2,2,2,2,2,2,2,2,2,Atherinopsidae_Menidia_beryllina_E00174,Atherinopsidae,749,0.9768600091663698,-0.15667120405892268,1.237311319978273,1.0999999999999988,1.0920000000000005,1.1670329670329667
Microgadus_proximus,demersal,marine,proximus,Microgadus,8.025396534,0.01687052932761087,0.01770135908440627,0.01692274678111588,0.00185,0.0023,0.00181666666666666,79.80015,88.1967,80.69543333333334,80.80879999999999,94.3238,81.011,0.0149,0.0164,0.0148,0.0147,0.0164,0.01426666666666666,0.0146121715,0.018800033,0.014544094,0.119902659,0.131276067,0.11887900166666666,0.117935926,0.132003112,0.114575557,0.10753092158313984,0.14212969102241088,0.10774479849809464,0.1205292668422394,0.1503267973856209,0.12434983087569064,0.9997889507889626,0.9998429833010284,0.9997438747880067,0.00165714285714285,0.01723753321070918,73.49306428571427,79.05792142857143,0.0130642857142857,0.01436428571428571,0.01319349599999999,0.1153646742142857,0.104926944,0.09638103247625358,0.12000001722533787,0.999788938217468,0.0087142857142857,0.01469369507459591,-15.698321428571148,60.8599642857144,0.00796428571428577,0.02803571428571425,0.06975549285714286,0.22080706892857152,0.0576524942857143,0.44764783317331847,0.43778408507786937,-0.00267293076217177,-0.00761904761904761,-0.00984825260576295,-26.32583333333353,-60.42392857142864,-0.01250000000000004,-0.02511904761904759,-0.06136812142857143,-0.1981785416666667,-0.09527913809523812,-0.40750025575660725,-0.3598350592709938,0.00229459966605273,2,2,2,2,2,2,2,2,2,2,2,2,Gadidae_Microgadus_proximus_E00333,Gadidae,634,1.4920103761349022,-0.5963086231611926,1.0072162754821594,1.1437499999999994,1.1161137440758293,0.6371428571428595
